Pixel Name,Device,Platform,Date,Users,Pixel Firings,Day
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,06-Apr-16,436,702,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,07-Apr-16,661,1162,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,08-Apr-16,508,819,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,09-Apr-16,932,1469,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,10-Apr-16,"1,166","1,841",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,11-Apr-16,359,507,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,12-Apr-16,323,440,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,13-Apr-16,292,392,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,14-Apr-16,342,486,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,15-Apr-16,530,864,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,16-Apr-16,"1,464","2,634",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,17-Apr-16,"1,766","3,153",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,18-Apr-16,640,1007,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,19-Apr-16,522,830,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,20-Apr-16,938,1478,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,21-Apr-16,393,634,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,22-Apr-16,394,560,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,23-Apr-16,744,1197,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,24-Apr-16,934,1373,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,25-Apr-16,525,800,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,26-Apr-16,339,460,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,27-Apr-16,286,365,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,28-Apr-16,398,572,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,29-Apr-16,680,1030,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,30-Apr-16,"1,254","1,883",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,01-May-16,"2,356","4,042",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,02-May-16,"1,384","2,304",Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,03-May-16,297,387,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,04-May-16,289,374,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,05-May-16,267,395,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,07-May-16,357,546,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,08-May-16,854,1374,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,09-May-16,247,362,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,10-May-16,968,1708,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,11-May-16,856,1303,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,12-May-16,462,712,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,13-May-16,674,1061,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,14-May-16,911,1394,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,15-May-16,996,1705,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,16-May-16,350,529,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,17-May-16,488,751,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,18-May-16,325,459,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,19-May-16,306,483,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,20-May-16,341,501,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,21-May-16,498,692,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,22-May-16,421,589,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,23-May-16,197,284,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,24-May-16,216,294,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,25-May-16,360,484,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,26-May-16,291,414,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,27-May-16,478,719,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,28-May-16,"1,260","2,068",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,29-May-16,"1,005","1,671",Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,30-May-16,306,444,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,31-May-16,143,201,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,01-Jun-16,151,198,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,02-Jun-16,184,246,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,03-Jun-16,179,243,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,04-Jun-16,193,252,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,05-Jun-16,218,285,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,06-Jun-16,147,210,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,07-Jun-16,199,280,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,08-Jun-16,188,266,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,09-Jun-16,289,414,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,10-Jun-16,587,912,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,11-Jun-16,"1,103","1,899",Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,12-Jun-16,647,943,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,13-Jun-16,207,291,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,14-Jun-16,169,225,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,15-Jun-16,162,207,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,16-Jun-16,228,290,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,17-Jun-16,289,376,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,18-Jun-16,585,744,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,19-Jun-16,310,390,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,20-Jun-16,201,261,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,21-Jun-16,186,238,Tuesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,22-Jun-16,155,184,Wednesday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,23-Jun-16,140,167,Thursday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,24-Jun-16,191,238,Friday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,25-Jun-16,483,611,Saturday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,26-Jun-16,232,297,Sunday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,27-Jun-16,113,129,Monday
#ADV#Sky#Entertainment##UK#HP#Now TV Sport,Android - Tablet,Tablet,28-Jun-16,87,112,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,01-Apr-16,370,1260,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,02-Apr-16,467,1879,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,03-Apr-16,671,2645,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,04-Apr-16,550,2150,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,05-Apr-16,544,2407,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,06-Apr-16,565,2564,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,07-Apr-16,550,2249,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,08-Apr-16,587,2435,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,09-Apr-16,957,3477,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,10-Apr-16,"1,216","4,498",Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,11-Apr-16,640,1933,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,12-Apr-16,486,1415,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,13-Apr-16,356,1120,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,14-Apr-16,345,1006,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,15-Apr-16,386,1242,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,16-Apr-16,372,1032,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,17-Apr-16,561,2144,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,18-Apr-16,414,1461,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,19-Apr-16,432,1557,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,20-Apr-16,773,2757,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,21-Apr-16,493,1996,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,22-Apr-16,497,2155,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,23-Apr-16,542,2049,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,24-Apr-16,"1,054","4,845",Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,25-Apr-16,756,2894,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,26-Apr-16,674,2453,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,27-Apr-16,715,2819,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,28-Apr-16,871,2926,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,29-Apr-16,721,2961,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,30-Apr-16,842,3954,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,01-May-16,960,4024,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,02-May-16,690,2931,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,03-May-16,520,1864,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,04-May-16,376,1262,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,05-May-16,390,1289,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,07-May-16,435,1453,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,08-May-16,579,2199,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,09-May-16,313,980,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,10-May-16,506,1923,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,11-May-16,620,2159,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,12-May-16,540,2217,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,13-May-16,587,1946,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,14-May-16,634,2870,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,15-May-16,681,2728,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,16-May-16,506,1656,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,17-May-16,956,3101,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,18-May-16,791,3191,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,19-May-16,505,1936,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,20-May-16,495,2168,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,21-May-16,641,2777,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,22-May-16,644,2767,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,23-May-16,506,1972,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,24-May-16,466,1843,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,25-May-16,456,1665,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,26-May-16,295,1097,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,27-May-16,405,1732,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,28-May-16,513,2503,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,29-May-16,491,2007,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,30-May-16,441,1680,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,31-May-16,400,1620,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,01-Jun-16,403,1652,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,02-Jun-16,396,1431,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,03-Jun-16,385,1351,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,04-Jun-16,448,1424,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,05-Jun-16,654,2281,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,06-Jun-16,566,1970,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,07-Jun-16,540,2185,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,08-Jun-16,510,1820,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,09-Jun-16,527,2021,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,10-Jun-16,577,2592,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,11-Jun-16,688,3227,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,12-Jun-16,842,4118,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,13-Jun-16,607,2508,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,14-Jun-16,699,2523,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,15-Jun-16,599,2582,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,16-Jun-16,697,2816,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,17-Jun-16,618,2771,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,18-Jun-16,694,2746,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,19-Jun-16,824,3253,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,20-Jun-16,449,1494,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,21-Jun-16,370,1132,Tuesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,22-Jun-16,477,1538,Wednesday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,23-Jun-16,359,1091,Thursday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,24-Jun-16,260,788,Friday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,25-Jun-16,306,772,Saturday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,26-Jun-16,664,1543,Sunday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,27-Jun-16,325,949,Monday
#ADV#TeamSky#Entertainment##UK#HP#PB#,Android - Tablet,Tablet,28-Jun-16,383,909,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,01-Apr-16,7,12,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,02-Apr-16,10,11,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,03-Apr-16,8,9,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,04-Apr-16,6,8,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,05-Apr-16,5,6,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,06-Apr-16,6,9,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,07-Apr-16,11,23,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,08-Apr-16,4,5,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,09-Apr-16,14,16,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,10-Apr-16,24,27,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,11-Apr-16,11,12,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,12-Apr-16,11,14,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,13-Apr-16,7,11,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,14-Apr-16,10,11,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,15-Apr-16,4,5,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,16-Apr-16,1,1,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,17-Apr-16,6,8,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,18-Apr-16,4,5,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,19-Apr-16,13,15,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,20-Apr-16,7,8,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,21-Apr-16,41,56,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,22-Apr-16,17,18,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,23-Apr-16,25,32,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,24-Apr-16,19,28,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,25-Apr-16,31,34,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,26-Apr-16,17,26,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,27-Apr-16,7,7,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,28-Apr-16,12,13,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,29-Apr-16,9,10,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,30-Apr-16,10,11,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,01-May-16,15,21,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,02-May-16,10,12,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,03-May-16,7,8,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,04-May-16,17,19,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,05-May-16,9,9,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,07-May-16,8,9,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,08-May-16,6,6,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,09-May-16,7,10,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,10-May-16,14,15,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,11-May-16,7,8,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,12-May-16,5,5,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,13-May-16,8,8,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,14-May-16,14,15,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,15-May-16,23,28,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,16-May-16,17,23,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,17-May-16,11,11,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,18-May-16,17,19,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,19-May-16,8,10,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,20-May-16,7,11,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,21-May-16,6,6,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,22-May-16,9,9,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,23-May-16,13,26,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,24-May-16,13,16,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,25-May-16,11,13,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,26-May-16,13,17,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,27-May-16,7,8,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,28-May-16,8,10,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,29-May-16,6,8,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,30-May-16,8,9,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,31-May-16,18,25,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,01-Jun-16,9,10,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,02-Jun-16,13,16,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,03-Jun-16,18,26,Friday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,04-Jun-16,14,18,Saturday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,05-Jun-16,22,32,Sunday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,06-Jun-16,14,17,Monday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,07-Jun-16,14,18,Tuesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,08-Jun-16,15,18,Wednesday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,09-Jun-16,16,18,Thursday
ADV_Sky Ride_Sports_Cycling_UK_CP_new,Android - Tablet,Tablet,10-Jun-16,13,14,Friday
