Publisher,Publisher Key,Device,Date,Views,Shares,Clickbacks
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,12-Jun-16,"37,202",372,80
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,13-Jun-16,"53,155",836,120
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,14-Jun-16,"60,758","1,217",233
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,15-Jun-16,"72,682","1,542",332
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,16-Jun-16,"63,491","1,311",128
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,17-Jun-16,"80,590","1,452",148
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,18-Jun-16,"56,551",470,35
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,19-Jun-16,"45,381",408,48
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,20-Jun-16,"70,891","1,143",163
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,21-Jun-16,"77,320","1,444",223
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,22-Jun-16,"78,561","1,702",259
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,23-Jun-16,"74,141","1,404",235
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,24-Jun-16,"59,354",915,173
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,25-Jun-16,"36,970",289,42
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,26-Jun-16,"37,147",386,38
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,27-Jun-16,"53,613",691,79
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,28-Jun-16,"60,883","1,229",138
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,29-Jun-16,"102,357","2,582","1,007"
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,30-Jun-16,"89,388","1,828","1,393"
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,01-Jul-16,"72,794","1,054",543
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,02-Jul-16,"46,214",429,77
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,03-Jul-16,"42,493",358,125
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,04-Jul-16,"54,100",812,218
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,05-Jul-16,"58,280",863,307
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,06-Jul-16,"51,325",663,162
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,07-Jul-16,"72,071","1,608",340
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,08-Jul-16,"62,893",965,266
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,09-Jul-16,"46,939",555,137
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,10-Jul-16,"50,991",635,214
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,11-Jul-16,"64,229",854,167
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,12-Jul-16,"72,602","1,590",330
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,13-Jul-16,"76,213","1,552",390
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,14-Jul-16,"65,953","1,093",476
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,15-Jul-16,"69,143","1,211",219
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,16-Jul-16,"51,882",396,81
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,17-Jul-16,"44,240",358,58
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,18-Jul-16,"73,105","1,349",195
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,19-Jul-16,"76,982","1,288",293
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,20-Jul-16,"67,212",880,216
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,21-Jul-16,"65,308",799,160
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,22-Jul-16,"61,310",624,488
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,23-Jul-16,"45,386",358,201
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,24-Jul-16,"45,615",318,110
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Desktop,25-Jul-16,"71,913",912,263
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,03-May-16,384,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,04-May-16,"1,008",0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,05-May-16,"1,693",2,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,06-May-16,"1,762",3,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,07-May-16,"1,344",3,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,08-May-16,"1,190",2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,09-May-16,943,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,10-May-16,975,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,11-May-16,"1,738",6,14
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,12-May-16,"1,124",1,31
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,13-May-16,"1,085",1,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,14-May-16,"1,486",1,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,15-May-16,"1,252",9,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,16-May-16,"1,184",42,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,17-May-16,"1,472",2,29
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,18-May-16,"1,249",0,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,19-May-16,"1,267",1,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,20-May-16,"1,125",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,21-May-16,"1,183",0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,22-May-16,"1,239",6,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,23-May-16,"1,168",3,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,24-May-16,"1,100",3,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,25-May-16,"1,161",3,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,26-May-16,"1,266",2,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,27-May-16,"1,983",265,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,28-May-16,"1,556",2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,29-May-16,"1,257",1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,30-May-16,"1,532",2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,31-May-16,"1,640",6,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,01-Jun-16,"3,136",3,43
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,02-Jun-16,"2,912",5,35
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,03-Jun-16,"1,719",4,12
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,04-Jun-16,"1,875",1,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,05-Jun-16,"1,640",2,17
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,06-Jun-16,"1,203",2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,07-Jun-16,"1,124",3,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,08-Jun-16,"1,536",3,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,09-Jun-16,"1,292",6,30
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,10-Jun-16,"1,135",0,11
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,11-Jun-16,"1,245",0,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,12-Jun-16,"1,192",1,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,13-Jun-16,"1,081",1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,14-Jun-16,"1,232",0,18
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,15-Jun-16,"1,478",0,17
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,16-Jun-16,"1,386",1,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,17-Jun-16,"1,912",0,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,18-Jun-16,"1,865",12,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,19-Jun-16,"1,532",0,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,20-Jun-16,"1,300",4,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,21-Jun-16,"1,587",2,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,22-Jun-16,"1,739",0,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,23-Jun-16,"1,514",1,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,24-Jun-16,"1,263",0,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,25-Jun-16,"1,091",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,26-Jun-16,"1,082",10,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,27-Jun-16,887,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,28-Jun-16,"1,078",2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,29-Jun-16,"2,708",9,24
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,30-Jun-16,"2,373",1,77
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,01-Jul-16,"2,148",6,58
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,02-Jul-16,"1,658",0,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,03-Jul-16,"1,222",1,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,04-Jul-16,"1,187",0,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,05-Jul-16,"1,170",0,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,06-Jul-16,"1,036",1,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,07-Jul-16,"1,572",5,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,08-Jul-16,"1,284",0,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,09-Jul-16,"1,490",4,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,10-Jul-16,"1,579",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,11-Jul-16,"1,261",3,12
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,12-Jul-16,"1,721",3,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,13-Jul-16,"1,700",2,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,14-Jul-16,"1,160",0,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,15-Jul-16,"1,609",21,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,16-Jul-16,"1,500",0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,17-Jul-16,"1,313",2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,18-Jul-16,"1,456",1,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,19-Jul-16,"1,521",3,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,20-Jul-16,"1,192",3,13
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,21-Jul-16,"1,193",1,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,22-Jul-16,"1,573",4,48
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,23-Jul-16,"1,660",0,26
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,24-Jul-16,"1,542",1,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iPad,25-Jul-16,"1,538",5,11
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,03-May-16,773,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,04-May-16,"2,127",4,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,05-May-16,"4,085",9,27
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,06-May-16,"3,546",9,11
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,07-May-16,"2,494",3,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,08-May-16,"2,213",3,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,09-May-16,"2,161",6,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,10-May-16,"2,421",1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,11-May-16,"4,056",23,39
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,12-May-16,"2,375",7,74
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,13-May-16,"2,268",5,29
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,14-May-16,"2,719",1,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,15-May-16,"2,076",1,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,16-May-16,"2,669",6,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,17-May-16,"3,742",2,66
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,18-May-16,"2,887",5,13
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,19-May-16,"2,771",7,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,20-May-16,"2,474",5,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,21-May-16,"2,214",0,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,22-May-16,"2,263",0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,23-May-16,"2,487",3,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,24-May-16,"2,851",8,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,25-May-16,"2,944",2,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,26-May-16,"3,157",9,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,27-May-16,"4,469",28,14
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,28-May-16,"2,899",5,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,29-May-16,"2,369",5,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,30-May-16,"3,184",3,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,31-May-16,"4,094",12,36
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,01-Jun-16,"10,066",14,182
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,02-Jun-16,"8,066",7,250
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,03-Jun-16,"4,553",10,132
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,04-Jun-16,"4,411",1,123
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,05-Jun-16,"3,201",1,155
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,06-Jun-16,"3,092",14,15
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,07-Jun-16,"2,873",8,11
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,08-Jun-16,"3,932",29,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,09-Jun-16,"2,971",8,43
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,10-Jun-16,"2,625",1,15
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,11-Jun-16,"2,451",5,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,12-Jun-16,"2,158",7,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,13-Jun-16,"2,513",2,5
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,14-Jun-16,"2,958",22,56
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,15-Jun-16,"3,183",6,27
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,16-Jun-16,"2,920",7,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,17-Jun-16,"4,623",7,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,18-Jun-16,"3,145",4,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,19-Jun-16,"2,873",14,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,20-Jun-16,"3,871",5,25
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,21-Jun-16,"4,188",5,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,22-Jun-16,"4,299",16,24
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,23-Jun-16,"3,773",31,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,24-Jun-16,"2,570",3,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,25-Jun-16,"2,013",4,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,26-Jun-16,"1,965",11,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,27-Jun-16,"2,061",19,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,28-Jun-16,"2,720",13,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,29-Jun-16,"7,425",50,63
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,30-Jun-16,"6,498",7,563
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,01-Jul-16,"4,393",11,305
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,02-Jul-16,"2,840",8,20
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,03-Jul-16,"3,108",5,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,04-Jul-16,"2,354",3,15
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,05-Jul-16,"2,403",3,16
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,06-Jul-16,"2,387",1,13
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,07-Jul-16,"3,807",11,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,08-Jul-16,"2,781",3,16
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,09-Jul-16,"3,028",6,9
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,10-Jul-16,"2,851",4,19
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,11-Jul-16,"2,490",10,10
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,12-Jul-16,"4,510",48,22
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,13-Jul-16,"3,891",7,29
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,14-Jul-16,"3,037",17,29
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,15-Jul-16,"4,133",10,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,16-Jul-16,"2,855",3,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,17-Jul-16,"2,506",6,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,18-Jul-16,"3,323",4,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,19-Jul-16,"3,847",8,12
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,20-Jul-16,"2,716",2,45
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,21-Jul-16,"2,785",7,21
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,22-Jul-16,"3,701",9,139
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,23-Jul-16,"3,491",3,74
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,24-Jul-16,"3,403",3,7
Microsoft Windows Blog,7gba9703183o3oq9jfd8,iphone,25-Jul-16,"3,234",8,39
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,03-May-16,59,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,04-May-16,340,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,05-May-16,517,2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,06-May-16,514,8,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,07-May-16,361,3,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,08-May-16,324,0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,09-May-16,325,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,10-May-16,335,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,11-May-16,546,11,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,12-May-16,407,1,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,13-May-16,433,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,14-May-16,414,4,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,15-May-16,295,1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,16-May-16,367,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,17-May-16,463,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,18-May-16,343,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,19-May-16,414,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,20-May-16,319,3,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,21-May-16,253,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,22-May-16,269,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,23-May-16,315,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,24-May-16,348,2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,25-May-16,300,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,26-May-16,344,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,27-May-16,470,1,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,28-May-16,300,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,29-May-16,383,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,30-May-16,345,3,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,31-May-16,453,2,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,01-Jun-16,639,3,6
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,02-Jun-16,699,0,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,03-Jun-16,479,5,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,04-Jun-16,397,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,05-Jun-16,363,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,06-Jun-16,384,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,07-Jun-16,395,4,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,08-Jun-16,449,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,09-Jun-16,439,3,8
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,10-Jun-16,368,0,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,11-Jun-16,303,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,12-Jun-16,294,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,13-Jun-16,406,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,14-Jun-16,438,10,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,15-Jun-16,553,11,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,16-Jun-16,422,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,17-Jun-16,533,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,18-Jun-16,440,2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,19-Jun-16,375,1,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,20-Jun-16,514,8,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,21-Jun-16,496,2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,22-Jun-16,533,2,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,23-Jun-16,600,3,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,24-Jun-16,451,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,25-Jun-16,282,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,26-Jun-16,350,2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,27-Jun-16,353,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,28-Jun-16,384,2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,29-Jun-16,659,2,4
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,30-Jun-16,604,4,13
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,01-Jul-16,532,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,02-Jul-16,388,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,03-Jul-16,302,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,04-Jul-16,363,4,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,05-Jul-16,311,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,06-Jul-16,311,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,07-Jul-16,508,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,08-Jul-16,445,16,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,09-Jul-16,398,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,10-Jul-16,432,0,3
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,11-Jul-16,424,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,12-Jul-16,505,14,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,13-Jul-16,483,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,14-Jul-16,413,1,2
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,15-Jul-16,515,2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,16-Jul-16,449,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,17-Jul-16,452,4,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,18-Jul-16,427,2,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,19-Jul-16,479,2,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,20-Jul-16,390,0,0
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,21-Jul-16,396,0,1
Microsoft Windows Blog,7gba9703183o3oq9jfd8,Other,22-Jul-16,432,3,4
