Source Name,Source Type,Tier 1,Tier 2,Tier 3,Population Index,overlap_uniques
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Home & Garden,,1.56,561
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1.66,"1,286"
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,News,,3.04,634
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Personal Finance,,2.75,859
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Pets,,0.54,114
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Real Estate,,1.87,248
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.54,119
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Science,,0.78,87
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Shopping,,2.77,"3,201"
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Society,,2.06,446
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Sports,,2.99,"2,003"
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Style & Fashion,,1.94,332
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Technology & Computing,,1.79,"1,639"
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Site Visitors,Travel,,1.68,"1,059"
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,Arts & Entertainment,,1.44,31
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,Business,,1.57,17
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,Food & Drink,,0.52,8
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,Health & Fitness,,0.35,3
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.29,3
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,Shopping,,0.75,11
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Content Sharers,Technology & Computing,,1.46,13
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Arts & Entertainment,,0.82,51
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Automotive,,1.23,11
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Business,,0.94,31
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Education,,0.51,12
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Family & Parenting,,0.17,5
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Food & Drink,,1.68,91
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Health & Fitness,,0.89,25
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Hobbies & Interests,,0.71,14
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Home & Garden,,2.16,50
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.39,11
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Personal Finance,,2.24,20
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Pets,,0.61,6
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Shopping,,1.44,60
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Sports,,1.21,50
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Technology & Computing,,0.51,13
ADV_Jockey Club_All Racecourses_Card Payment_LP - 38251,Pixel-Firings,Engagers,Travel,,2.21,49
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Age,18 - 24,0.67,392
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Age,25 - 34,1.66,"1,441"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Age,35 - 44,1.84,"1,205"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Age,45 - 54,2.35,"1,092"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Age,55 - 64,1.48,625
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Age,65+,1.16,710
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Education,> Other,1.93,"1,198"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Education,> Post Grad,0.83,865
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Education,> Secondary,0.89,543
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Education,> University,1.21,"1,273"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Education,> Vocational,1.11,463
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Employment Status,Employed,1.98,"2,582"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Employment Status,Student,0.89,"1,215"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Employment Status,Unemployed,1.58,344
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Gender,Female,1.09,"2,235"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Gender,Male,1.13,"2,358"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.7,162
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Relationship Status,Married,1.68,"2,704"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Relationship Status,Single,0.8,"1,604"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Social Class,AB,0.45,415
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Social Class,C1,0.44,258
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Social Class,C2,0.62,288
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Demographics,Social Class,D,1.33,406
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Automotive,,0.83,333
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Education,,1.67,963
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Family & Parenting,,0.88,157
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Food & Drink,,1.35,"1,237"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Health & Fitness,,1.34,963
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.33,"1,690"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Home & Garden,,1.57,586
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1.66,"1,334"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,News,,3.03,655
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Personal Finance,,2.79,900
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Pets,,0.55,119
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Real Estate,,1.91,262
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.54,123
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Science,,0.79,91
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Shopping,,2.78,"3,321"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Society,,2.07,462
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Sports,,3,"2,082"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Style & Fashion,,1.97,349
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Technology & Computing,,1.79,"1,697"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Site Visitors,Travel,,1.67,"1,095"
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,Arts & Entertainment,,1.44,33
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,Business,,1.57,18
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,Food & Drink,,0.55,9
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,Health & Fitness,,0.44,4
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.36,4
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,Shopping,,0.77,12
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Content Sharers,Technology & Computing,,1.69,16
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Arts & Entertainment,,0.81,52
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Automotive,,1.3,12
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Business,,0.92,31
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Education,,0.53,13
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Family & Parenting,,0.2,6
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Food & Drink,,1.66,93
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Health & Fitness,,0.89,26
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Hobbies & Interests,,0.73,15
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Home & Garden,,2.14,51
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.41,12
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Personal Finance,,2.39,22
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Pets,,0.59,6
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Religion & Spirituality,,0.45,4
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Shopping,,1.44,62
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Sports,,1.2,51
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Technology & Computing,,0.5,13
ADV_Jockey Club_All Racecourses_Deliver Details_LP - 38249,Pixel-Firings,Engagers,Travel,,2.23,51
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Age,18 - 24,0.69,343
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Age,25 - 34,1.63,"1,193"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Age,35 - 44,1.77,981
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Age,45 - 54,2.32,911
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Age,55 - 64,1.47,522
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Age,65+,1.16,602
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Education,> Other,1.92,"1,005"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Education,> Post Grad,0.84,735
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Education,> Secondary,0.88,454
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Education,> University,1.21,"1,077"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Education,> Vocational,1.14,403
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Employment Status,Employed,1.96,"2,155"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Employment Status,Student,0.9,"1,038"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Employment Status,Unemployed,1.49,275
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Gender,Female,1.08,"1,888"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Gender,Male,1.12,"1,977"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.7,137
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Relationship Status,Married,1.66,"2,260"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Relationship Status,Single,0.81,"1,370"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Social Class,AB,0.44,340
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Social Class,C1,0.42,206
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Social Class,C2,0.59,232
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Demographics,Social Class,D,1.28,331
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Automotive,,0.82,273
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Education,,1.64,787
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Family & Parenting,,0.88,132
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Food & Drink,,1.33,"1,019"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Health & Fitness,,1.35,807
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.36,"1,422"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Home & Garden,,1.53,475
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1.69,"1,126"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,News,,3.06,551
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Personal Finance,,2.71,729
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Pets,,0.61,110
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Real Estate,,1.8,206
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.56,105
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Science,,0.79,76
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Shopping,,2.77,"2,755"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Society,,2.04,380
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Sports,,3,"1,736"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Style & Fashion,,1.93,284
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Technology & Computing,,1.81,"1,429"
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Site Visitors,Travel,,1.62,882
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Content Sharers,Arts & Entertainment,,1.37,26
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Content Sharers,Business,,1.57,15
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Content Sharers,Food & Drink,,0.59,8
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Content Sharers,"Law, Gov't and Politics",,0.33,3
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Content Sharers,Shopping,,0.77,10
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Arts & Entertainment,,0.76,41
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Business,,1.02,29
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Education,,0.49,10
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Family & Parenting,,0.16,4
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Food & Drink,,1.64,77
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Health & Fitness,,0.9,22
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Hobbies & Interests,,0.7,12
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Home & Garden,,1.89,38
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,"Law, Gov't and Politics",,0.37,9
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Shopping,,1.47,53
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Sports,,1.23,44
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Technology & Computing,,0.5,11
ADV_Jockey Club_All Racecourses_Order Summary_LP - 38250,Pixel-Firings,Engagers,Travel,,2.34,45
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Age,18 - 24,0.63,"1,604"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Age,25 - 34,1.72,"6,403"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Age,35 - 44,1.93,"5,418"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Age,45 - 54,2.59,"5,167"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Age,55 - 64,1.76,"3,185"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Age,65+,1.36,"3,588"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Education,> Other,2.3,"6,121"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Education,> Post Grad,0.83,"3,688"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Education,> Secondary,1.03,"2,694"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Education,> University,1.18,"5,327"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Education,> Vocational,1.28,"2,304"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Employment Status,Employed,2.12,"11,851"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Employment Status,Student,0.84,"4,936"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Employment Status,Unemployed,1.71,"1,596"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Gender,Female,1.13,"10,009"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Gender,Male,1.15,"10,320"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Relationship Status,Co-habiting,0.83,828
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Relationship Status,Married,1.77,"12,227"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Relationship Status,Single,0.76,"6,541"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Social Class,AB,0.45,"1,772"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Social Class,C1,0.48,"1,196"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Social Class,C2,0.75,"1,508"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Social Class,D,1.55,"2,031"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Demographics,Social Class,E,3.9,66
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Automotive,,0.83,"1,537"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Education,,1.6,"4,274"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Family & Parenting,,0.89,739
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Food & Drink,,1.45,"6,187"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Health & Fitness,,1.47,"4,922"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Hobbies & Interests,,2.12,"7,135"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Home & Garden,,1.68,"2,897"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,"Law, Gov't and Politics",,1.57,"5,849"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,News,,3.02,"3,027"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Personal Finance,,2.86,"4,290"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Pets,,0.66,671
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Real Estate,,2.18,"1,391"
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Religion & Spirituality,,0.54,569
ADV_Jockey Club_All Racecourses_Seat Select_LP - 38248,Pixel-Firings,Site Visitors,Science,,0.79,424
